OBJECTID,Id,gridcode,ShapeLongi,ShapeLatit,Shape_Leng,Shape_Area,Longitude,Latitude
20868,819916,94265680,-158.8420732,55.29188999,14816,13719616,-158.8420732,55.29188999
20869,819917,73914816,-158.7838981,55.29429819,14816,13719616,-158.7838981,55.29429819
20870,819918,89466432,-158.7257156,55.29667732,14816,13719616,-158.7257156,55.29667732
20871,819919,62121300,-158.6675259,55.29902738,14816,13719616,-158.6675259,55.29902737
20872,819920,44895012,-158.609329,55.30134835,14816,13719616,-158.609329,55.30134835
20873,819921,60826260,-158.551125,55.30364025,14816,13719616,-158.551125,55.30364025
20874,819922,26996648,-158.492914,55.30590306,14816,13719616,-158.492914,55.30590306
20875,819923,32543342,-158.434696,55.30813677,14816,13719616,-158.434696,55.30813677
20876,819924,31668072,-158.3764713,55.31034139,14816,13719616,-158.3764713,55.31034138
20877,819925,56737296,-158.3182398,55.3125169,14816,13719616,-158.3182398,55.3125169
20878,819926,47008852,-158.2600017,55.3146633,14816,13719616,-158.2600017,55.3146633
20879,819927,54547608,-158.201757,55.31678059,14816,13719616,-158.201757,55.31678059
20880,819928,72940288,-158.1435058,55.31886877,14816,13719616,-158.1435058,55.31886877
20881,819929,74645832,-158.0852483,55.32092782,14816,13719616,-158.0852483,55.32092782
20882,819930,6356781,-158.0269844,55.32295775,14816,13719616,-158.0269844,55.32295775
20883,819931,47325108,-157.9687144,55.32495855,14816,13719616,-157.9687144,55.32495855
20884,819932,21028382,-157.9104382,55.32693021,14816,13719616,-157.9104382,55.32693021
20885,819933,21178336,-157.852156,55.32887273,14816,13719616,-157.852156,55.32887273
20886,819934,29908276,-157.7938678,55.33078611,14816,13719616,-157.7938678,55.33078611
20887,819935,45323644,-157.7355738,55.33267034,14816,13719616,-157.7355738,55.33267034
20888,819936,37658176,-157.6772741,55.33452542,14816,13719616,-157.6772741,55.33452542
20889,819937,29698834,-157.6189686,55.33635134,14816,13719616,-157.6189686,55.33635134
20890,819938,66608464,-157.5606576,55.33814811,14816,13719616,-157.5606576,55.33814811
20891,819939,58169316,-157.5023411,55.33991571,14816,13719616,-157.5023411,55.33991571
20892,819940,45220020,-157.4440192,55.34165414,14816,13719616,-157.4440192,55.34165414
20893,819941,22951486,-157.3856919,55.3433634,14816,13719616,-157.3856919,55.3433634
20894,819942,6356328,-157.3273595,55.34504349,14816,13719616,-157.3273595,55.34504349
20895,819943,79868224,-157.2690219,55.34669439,14816,13719616,-157.2690219,55.34669439
20897,819945,28603136,-157.1523316,55.34990866,14816,13719616,-157.1523316,55.34990866
20898,819946,4637052,-157.0939791,55.351472,14816,13719616,-157.0939791,55.351472
20899,819947,77821168,-157.0356218,55.35300616,14816,13719616,-157.0356218,55.35300616
20900,819948,84121824,-156.9772599,55.35451112,14816,13719616,-156.9772599,55.35451112
20901,819949,38320036,-156.9188933,55.35598688,14816,13719616,-156.9188933,55.35598688
20902,819950,82462264,-156.8605222,55.35743344,14816,13719616,-156.8605222,55.35743344
20903,819951,18245694,-156.8021467,55.35885079,14816,13719616,-156.8021467,55.35885079
20904,819952,35514624,-156.7437669,55.36023893,14816,13719616,-156.7437669,55.36023893
20905,819953,97035000,-156.6853828,55.36159786,14816,13719616,-156.6853828,55.36159786
20906,819954,52272624,-156.6269946,55.36292757,14816,13719616,-156.6269946,55.36292757
20907,819955,27548512,-156.5686023,55.36422807,14816,13719616,-156.5686023,55.36422807
20908,819956,33799304,-156.5102061,55.36549935,14816,13719616,-156.5102061,55.36549935
20909,819957,28692790,-156.4518059,55.3667414,14816,13719616,-156.4518059,55.3667414
20910,819958,97358688,-156.393402,55.36795422,14816,13719616,-156.393402,55.36795422
20911,819959,47404344,-156.3349943,55.36913782,14816,13719616,-156.3349943,55.36913782
20916,819964,26456580,-156.0429037,55.37461727,14816,13719616,-156.0429037,55.37461727
20917,819965,76535424,-155.9844757,55.37562544,14816,13719616,-155.9844757,55.37562544
20918,819966,42074716,-155.9260447,55.37660437,14816,13719616,-155.9260447,55.37660437
20919,819967,80110296,-155.8676106,55.37755404,14816,13719616,-155.8676106,55.37755404
20920,819968,33779528,-155.8091737,55.37847447,14816,13719616,-155.8091737,55.37847447
20921,819969,59090428,-155.750734,55.37936564,14816,13719616,-155.750734,55.37936564
20922,819970,47587052,-155.6922915,55.38022756,14816,13719616,-155.6922915,55.38022756
20923,819971,7866202,-155.6338465,55.38106022,14816,13719616,-155.6338465,55.38106022
20924,819972,41449792,-155.5861267,55.38541128,12321.73883,7626624.486,-155.5753989,55.38186362
20928,821186,84211952,-163.0548254,55.00540334,14375.62405,13425960.16,-163.0552756,55.00504393
20929,821187,29628732,-162.9980035,55.00957222,14893.03037,13681047.76,-162.9979182,55.00955235
20933,821195,19430070,-162.538579,55.04459276,14816,13719616,-162.538579,55.04459276
20934,821196,18623264,-162.4848557,55.04631937,13870.20567,11035555.38,-162.4811029,55.04884429
20937,821199,91982920,-162.3163332,55.05027979,11513.3786,2962969.672,-162.3085982,55.06142733
20939,821202,51246952,-162.1359808,55.07375283,14816,13719616,-162.1359808,55.07375283
20940,821203,50651960,-162.0834894,55.07469395,14279.35257,10168073.46,-162.0784169,55.07780405
20941,821204,33833424,-162.0165789,55.07753975,12535.45101,9527057.402,-162.0208409,55.08182663
20942,821205,52626228,-161.9640315,55.08952681,16604.24041,12575229.17,-161.9632528,55.08582055
20943,821206,93160832,-161.9107663,55.08636953,16351.8648,9996295.18,-161.9056526,55.0897858
20944,821207,19384552,-161.8456422,55.09318164,19093.4505,12273239.53,-161.8480404,55.09372237
20957,821220,27716770,-161.0980328,55.14228458,14816,13719616,-161.0980328,55.14228458
20958,821221,23791532,-161.040262,55.14581883,14816,13719616,-161.040262,55.14581883
20959,821222,15916492,-160.9824806,55.14932429,14816,13719616,-160.9824806,55.14932429
20961,821224,49679092,-160.866886,55.1562488,14816,13719616,-160.866886,55.1562488
20962,821225,5608313,-160.8242084,55.15945659,19252.8552,7507172.465,-160.809073,55.15966783
20963,821226,13056801,-160.7490722,55.16228207,16843.09801,12520340.95,-160.7512497,55.16305803
20964,821227,91435656,-160.6957317,55.1654015,15025.46046,12421554.12,-160.693416,55.1664194
20967,821230,69296392,-160.5207596,55.18158748,19963.99293,5210478.708,-160.5198543,55.17633045
20970,821233,8880200,-160.3462032,55.18598174,14816,13719616,-160.3462032,55.18598174
20971,821234,2879404,-160.2883001,55.18914109,14816,13719616,-160.2883001,55.18914109
20972,821235,98760488,-160.2303873,55.19227155,14816,13719616,-160.2303873,55.19227154
20973,821236,80409632,-160.1724651,55.19537311,14816,13719616,-160.1724651,55.19537311
20974,821237,2538746,-160.1145334,55.19844576,14816,13719616,-160.1145334,55.19844576
20977,821240,50912088,-159.9418732,55.21507521,18325.3516,5780252.169,-159.9406827,55.20749026
20981,821244,1464414,-159.7087551,55.21914457,14816,13719616,-159.7087551,55.21914457
20982,821245,45857452,-159.6507512,55.22198577,14816,13719616,-159.6507512,55.22198577
20983,821246,1797273,-159.5936657,55.22553067,16916.69314,12943118.58,-159.5927386,55.22479802
20986,821249,73919872,-159.4186499,55.23306095,14816,13719616,-159.4186499,55.23306095
20987,821250,52325360,-159.3606036,55.2357573,14816,13719616,-159.3606036,55.2357573
20988,821251,82792200,-159.3025491,55.23842466,14816,13719616,-159.3025491,55.23842466
20989,821252,33533230,-159.2444865,55.24106303,14816,13719616,-159.2444865,55.24106303
20990,821253,4820657,-159.1864158,55.2436724,14816,13719616,-159.1864158,55.2436724
20991,821254,31867936,-159.1283372,55.24625276,14816,13719616,-159.1283372,55.24625276
20992,821255,55510752,-159.0702507,55.2488041,14816,13719616,-159.0702507,55.2488041
20993,821256,4235158,-159.0121565,55.25132643,14816,13719616,-159.0121565,55.25132643
20994,821257,98772600,-158.9540546,55.25381974,14816,13719616,-158.9540546,55.25381974
20995,821258,51086396,-158.8959451,55.25628402,14816,13719616,-158.8959451,55.25628402
20996,821259,86784512,-158.837828,55.25871926,14816,13719616,-158.837828,55.25871926
20997,821260,19541520,-158.7797036,55.26112547,14816,13719616,-158.7797036,55.26112547
20998,821261,44356568,-158.7215718,55.26350263,14816,13719616,-158.7215718,55.26350263
20999,821262,68924344,-158.6634327,55.26585074,14816,13719616,-158.6634327,55.26585074
21000,821263,75890680,-158.6052865,55.2681698,14816,13719616,-158.6052865,55.2681698
21001,821264,8245529,-158.5471333,55.27045979,14816,13719616,-158.5471333,55.27045979
21002,821265,68032656,-158.488973,55.27272073,14816,13719616,-158.488973,55.27272072
21003,821266,31211992,-158.4308058,55.27495259,14816,13719616,-158.4308058,55.27495259
21004,821267,74559560,-158.3726319,55.27715538,14816,13719616,-158.3726319,55.27715538
21005,821268,70849760,-158.3144512,55.27932909,14816,13719616,-158.3144512,55.27932909
21006,821269,82210448,-158.2562639,55.28147371,14816,13719616,-158.2562639,55.28147371
21007,821270,97081808,-158.19807,55.28358925,14816,13719616,-158.19807,55.28358925
21008,821271,89120416,-158.1398697,55.28567569,14816,13719616,-158.1398697,55.28567569
21009,821272,10863759,-158.081663,55.28773304,14816,13719616,-158.081663,55.28773304
21010,821273,34630404,-158.02345,55.28976128,14816,13719616,-158.02345,55.28976128
21011,821274,28224596,-157.9652309,55.29176042,14816,13719616,-157.9652309,55.29176042
21012,821275,64371508,-157.9070056,55.29373045,14816,13719616,-157.9070056,55.29373045
21013,821276,72976216,-157.8487743,55.29567136,14816,13719616,-157.8487743,55.29567136
21014,821277,26628386,-157.7905371,55.29758315,14816,13719616,-157.7905371,55.29758315
21015,821278,47401348,-157.7322941,55.29946582,14816,13719616,-157.7322941,55.29946582
21016,821279,9567581,-157.6740453,55.30131936,14816,13719616,-157.6740453,55.30131936
21017,821280,53151476,-157.6157909,55.30314376,14816,13719616,-157.6157909,55.30314376
21018,821281,75203608,-157.5575308,55.30493904,14816,13719616,-157.5575308,55.30493904
21019,821282,79036848,-157.4992654,55.30670517,14816,13719616,-157.4992654,55.30670517
21020,821283,18486014,-157.4409945,55.30844216,14816,13719616,-157.4409945,55.30844216
21021,821284,72724672,-157.3827183,55.31015,14816,13719616,-157.3827183,55.31015
21022,821285,88326392,-157.3244369,55.31182869,14816,13719616,-157.3244369,55.31182869
21023,821286,52207316,-157.2661503,55.31347823,14816,13719616,-157.2661503,55.31347823
21024,821287,60946660,-157.2078588,55.3150986,14816,13719616,-157.2078588,55.3150986
21025,821288,57726572,-157.1495622,55.31668982,14816,13719616,-157.1495622,55.31668982
21026,821289,89085992,-157.0912609,55.31825187,14816,13719616,-157.0912609,55.31825187
21027,821290,85476168,-157.0329547,55.31978475,14816,13719616,-157.0329547,55.31978475
21028,821291,31602686,-156.9746439,55.32128846,14816,13719616,-156.9746439,55.32128846
21029,821292,48947276,-156.9163285,55.32276299,14816,13719616,-156.9163285,55.32276299
21030,821293,34093800,-156.8580086,55.32420835,14816,13719616,-156.8580086,55.32420835
21031,821294,544467,-156.7996843,55.32562452,14816,13719616,-156.7996843,55.32562452
21032,821295,56544196,-156.7413556,55.32701151,14816,13719616,-156.7413556,55.32701151
21033,821296,22229086,-156.6830227,55.32836931,14816,13719616,-156.6830227,55.32836931
21034,821297,18303102,-156.6246857,55.32969792,14816,13719616,-156.6246857,55.32969792
21035,821298,38959136,-156.5663446,55.33099733,14816,13719616,-156.5663446,55.33099733
21036,821299,44476556,-156.5079996,55.33226755,14816,13719616,-156.5079996,55.33226755
21037,821300,28192794,-156.4496507,55.33350857,14816,13719616,-156.4496507,55.33350857
21038,821301,11606134,-156.391298,55.33472039,14816,13719616,-156.391298,55.33472039
21039,821302,19823864,-156.3329416,55.335903,14816,13719616,-156.3329416,55.335903
21040,821303,69744536,-156.2745816,55.3370564,14816,13719616,-156.2745816,55.3370564
21044,821307,60713564,-156.0411074,55.3413779,14816,13719616,-156.0411074,55.3413779
21045,821308,56488340,-155.9827307,55.34238523,14816,13719616,-155.9827307,55.34238523
21046,821309,71074616,-155.924351,55.34336333,14816,13719616,-155.924351,55.34336333
21047,821310,32403204,-155.8659683,55.34431222,14816,13719616,-155.8659683,55.34431222
21048,821311,91386104,-155.8075827,55.34523188,14816,13719616,-155.8075827,55.34523188
21049,821312,62610500,-155.7491943,55.34612231,14816,13719616,-155.7491943,55.34612231
21051,821314,70601648,-155.6371938,55.3498797,13434.72325,10952562.63,-155.6324095,55.34781548
21054,822530,4341401,-162.9901048,54.97658428,14816,13719616,-162.9901048,54.97658428
21059,822538,30649560,-162.5311555,55.01159613,14816,13719616,-162.5311555,55.01159613
21060,822539,16967038,-162.4737283,55.0158442,14816,13719616,-162.4737283,55.0158442
21061,822540,6312224,-162.4164922,55.0197398,15388.22423,13447376.7,-162.4162883,55.0200637
21062,822541,62878988,-162.3591224,55.02399507,14839.22566,13513558.02,-162.3588356,55.02425463
21063,822542,16479716,-162.3073534,55.02565026,13713.82082,9995268.535,-162.3013704,55.02841697
21065,822544,20490246,-162.1840473,55.03578559,14021.91933,12523115.17,-162.1864025,55.03665586
21066,822545,26552390,-162.1289001,55.0407324,14816,13719616,-162.1289001,55.0407324
21068,822547,28622206,-162.0138584,55.0487996,14816,13719616,-162.0138584,55.0487996
21069,822548,17809040,-161.9707053,55.05179527,24353.38889,10914009.73,-161.9563194,55.05279025
21070,822549,80513864,-161.8987685,55.05675226,14816,13719616,-161.8987685,55.05675226
21071,822550,61214904,-161.8412055,55.06068561,14816,13719616,-161.8412055,55.06068561
21072,822551,20550824,-161.7894939,55.06145864,15886.99807,9808922.762,-161.7836308,55.0645903
21074,822553,74965952,-161.6650543,55.07110841,16621.97697,11775895.05,-161.6684461,55.07231366
21080,822559,37844180,-161.3226165,55.09479503,14816,13719616,-161.3226165,55.09479503
21081,822560,91547144,-161.2649389,55.0984414,14816,13719616,-161.2649389,55.0984414
21082,822561,69265904,-161.2072504,55.10205902,14816,13719616,-161.2072504,55.10205902
21084,822563,79195744,-161.0918405,55.10920802,14816,13719616,-161.0918405,55.10920802
21085,822564,32848954,-161.0341195,55.11273938,14816,13719616,-161.0341195,55.11273938
21086,822565,25794088,-160.9763877,55.11624196,14816,13719616,-160.9763877,55.11624196
21088,822567,86709928,-160.8608925,55.12316078,14816,13719616,-160.8608925,55.12316078
21090,822569,78887384,-160.7453557,55.12996442,14816,13719616,-160.7453557,55.12996441
21091,822570,4744103,-160.6875719,55.13332302,14816,13719616,-160.6875719,55.13332302
21092,822571,1531147,-160.6304484,55.13601818,16290.31434,13165673.05,-160.6297779,55.13665282
21093,822572,93780144,-160.5711895,55.13543001,20535.72899,12476118.85,-160.5719738,55.13995378
21095,822574,10275819,-160.4563358,55.14646922,14816,13719616,-160.4563358,55.14646922
21096,822575,23077870,-160.398502,55.14968368,14816,13719616,-160.398502,55.14968367
21097,822576,63799644,-160.3406584,55.15286928,14816,13719616,-160.3406584,55.15286928
21098,822577,9833379,-160.2828053,55.15602602,14816,13719616,-160.2828053,55.15602602
21099,822578,78957016,-160.2249425,55.1591539,14816,13719616,-160.2249425,55.1591539
21100,822579,92634640,-160.1670703,55.16225291,14816,13719616,-160.1670703,55.16225291
21101,822580,46835552,-160.1101082,55.17102575,16517.63537,12335599.17,-160.1091887,55.16532304
21102,822581,43318972,-160.0553758,55.16655525,16036.98476,11317851.35,-160.0512977,55.16836428
21105,822584,78293032,-159.8768827,55.17802397,14870.55055,10352771.41,-159.8775699,55.17731463
21106,822585,90337776,-159.8353686,55.18758448,18495.51109,10423210.83,-159.8196426,55.18024027
21107,822586,2077872,-159.7617064,55.18313698,14816,13719616,-159.7617064,55.18313698
21110,822589,14141852,-159.5977814,55.19075007,15336.7115,9090508.287,-159.5878454,55.19165357
21111,822590,19487978,-159.518208,55.19249398,17330.22142,7854286.192,-159.5298746,55.19443456
21112,822591,24685342,-159.4718953,55.1971866,14816,13719616,-159.4718953,55.1971866
21113,822592,24410314,-159.4139077,55.19990969,14816,13719616,-159.4139077,55.19990968
21114,822593,65592968,-159.3559117,55.20260381,14816,13719616,-159.3559117,55.20260381
21115,822594,55194060,-159.2979076,55.20526897,14816,13719616,-159.2979076,55.20526897
21116,822595,17630414,-159.2398954,55.20790516,14816,13719616,-159.2398954,55.20790516
21117,822596,32426992,-159.1818752,55.21051237,14816,13719616,-159.1818752,55.21051237
21118,822597,47091056,-159.123847,55.2130906,14816,13719616,-159.123847,55.2130906
21119,822598,10951677,-159.065811,55.21563984,14816,13719616,-159.065811,55.21563983
21120,822599,8720241,-159.0077672,55.21816008,14816,13719616,-159.0077672,55.21816008
21121,822600,33195180,-158.9497158,55.22065133,14816,13719616,-158.9497158,55.22065133
21122,822601,80125264,-158.8916568,55.22311357,14816,13719616,-158.8916568,55.22311357
21123,822602,91129320,-158.8335903,55.2255468,14816,13719616,-158.8335903,55.2255468
21124,822603,33096692,-158.7755164,55.22795102,14816,13719616,-158.7755164,55.22795101
21125,822604,19243716,-158.7174352,55.23032621,14816,13719616,-158.7174352,55.23032621
21126,822605,60288012,-158.6593468,55.23267238,14816,13719616,-158.6593468,55.23267238
21127,822606,32478500,-158.6012512,55.23498952,14816,13719616,-158.6012512,55.23498952
21128,822607,1757021,-158.5431486,55.23727762,14816,13719616,-158.5431486,55.23727762
21129,822608,85288800,-158.4850389,55.23953668,14816,13719616,-158.4850389,55.23953668
21130,822609,59490488,-158.4269225,55.2417667,14816,13719616,-158.4269225,55.2417667
21131,822610,74335872,-158.3687992,55.24396766,14816,13719616,-158.3687992,55.24396766
21132,822611,88702248,-158.3106692,55.24613957,14816,13719616,-158.3106692,55.24613957
21133,822612,98348768,-158.2525326,55.24828243,14816,13719616,-158.2525326,55.24828242
21134,822613,15602454,-158.1943895,55.25039621,14816,13719616,-158.1943895,55.25039621
21135,822614,94359208,-158.1362399,55.25248093,14816,13719616,-158.1362399,55.25248093
21136,822615,72378616,-158.078084,55.25453657,14816,13719616,-158.078084,55.25453657
21137,822616,37046536,-158.0199218,55.25656313,14816,13719616,-158.0199218,55.25656313
21138,822617,294917,-157.9617535,55.25856061,14816,13719616,-157.9617535,55.25856061
21139,822618,26908460,-157.903579,55.26052901,14816,13719616,-157.903579,55.26052901
21140,822619,55400616,-157.8453986,55.26246831,14816,13719616,-157.8453986,55.26246831
21141,822620,23005800,-157.7872123,55.26437852,14816,13719616,-157.7872123,55.26437852
21142,822621,71611144,-157.7290201,55.26625963,14816,13719616,-157.7290201,55.26625963
21143,822622,38573232,-157.6708222,55.26811163,14816,13719616,-157.6708222,55.26811163
21144,822623,76830632,-157.6126187,55.26993453,14816,13719616,-157.6126187,55.26993453
21145,822624,89380752,-157.5544096,55.27172831,14816,13719616,-157.5544096,55.27172831
21146,822625,85949192,-157.496195,55.27349298,14816,13719616,-157.496195,55.27349298
21147,822626,57970724,-157.437975,55.27522853,14816,13719616,-157.437975,55.27522853
21148,822627,49064468,-157.3797498,55.27693495,14816,13719616,-157.3797498,55.27693495
21149,822628,32557428,-157.3215194,55.27861225,14816,13719616,-157.3215194,55.27861225
21150,822629,36628940,-157.2632838,55.28026042,14816,13719616,-157.2632838,55.28026042
21151,822630,6904530,-157.2050433,55.28187945,14816,13719616,-157.2050433,55.28187945
21152,822631,61576960,-157.1467978,55.28346935,14816,13719616,-157.1467978,55.28346935
21153,822632,14758196,-157.0885474,55.2850301,14816,13719616,-157.0885474,55.2850301
21154,822633,13237226,-157.0302923,55.28656171,14816,13719616,-157.0302923,55.28656171
21155,822634,90586184,-156.9720325,55.28806417,14816,13719616,-156.9720325,55.28806417
21156,822635,28565502,-156.9137682,55.28953748,14816,13719616,-156.9137682,55.28953748
21157,822636,13108657,-156.8554993,55.29098163,14816,13719616,-156.8554993,55.29098163
21158,822637,19704322,-156.7972261,55.29239663,14816,13719616,-156.7972261,55.29239663
21159,822638,49500084,-156.7389485,55.29378247,14816,13719616,-156.7389485,55.29378247
21160,822639,78660688,-156.6806668,55.29513914,14816,13719616,-156.6806668,55.29513914
21161,822640,12995379,-156.6223809,55.29646665,14816,13719616,-156.6223809,55.29646665
21162,822641,71613648,-156.5640909,55.29776498,14816,13719616,-156.5640909,55.29776498
21163,822642,21660710,-156.505797,55.29903415,14816,13719616,-156.505797,55.29903415
21164,822643,47671608,-156.4474993,55.30027413,14816,13719616,-156.4474993,55.30027413
21165,822644,79369536,-156.3891977,55.30148494,14816,13719616,-156.3891977,55.30148494
21166,822645,14706351,-156.3308925,55.30266657,14816,13719616,-156.3308925,55.30266657
21168,822647,49789164,-156.2142714,55.30494228,14816,13719616,-156.2142714,55.30494228
21170,822649,38628480,-156.0976366,55.30710123,14816,13719616,-156.0976366,55.30710123
21172,822651,38391088,-155.9809889,55.30914342,14816,13719616,-155.9809889,55.30914342
21173,822652,75775816,-155.9226604,55.31012071,14816,13719616,-155.9226604,55.31012071
21174,822653,24767278,-155.8643289,55.31106881,14816,13719616,-155.8643289,55.31106881
21175,822654,23534344,-155.8059945,55.3119877,14816,13719616,-155.8059945,55.3119877
21176,822655,40218164,-155.7476574,55.31287739,14816,13719616,-155.7476574,55.31287739
21177,822656,37604756,-155.6915694,55.31493471,13870.06267,12413263.95,-155.6893176,55.31373788
21180,823872,70663992,-163.0304464,54.9360016,14831.66287,8285674.587,-163.0395654,54.93911296
21181,823873,89287200,-162.982305,54.94361406,14816,13719616,-162.982305,54.94361406
21182,823874,5934304,-162.928816,54.94610732,16000.84606,11269884.03,-162.9250311,54.94808669
21186,823878,6148636,-162.6814693,54.96677764,15246.13839,9662341.939,-162.695803,54.96569242
21187,823879,14374159,-162.6384978,54.97000174,14905.64435,13700711.59,-162.6384632,54.97002261
21189,823881,106568,-162.5232958,54.97887027,14801.1419,13464999.48,-162.5237448,54.97859742
21190,823882,8191339,-162.4663663,54.98284202,14816,13719616,-162.4663663,54.98284202
21191,823883,3584248,-162.4089752,54.98705808,14816,13719616,-162.4089752,54.98705808
21192,823884,87083808,-162.3526391,54.99184291,14567.24864,13112026.37,-162.3515714,54.99124559
21193,823885,85925272,-162.2932771,54.99641761,15012.05132,12857667.63,-162.2941551,54.99540454
21195,823887,89142032,-162.1792851,55.00363671,14816,13719616,-162.1792851,55.00363671
21196,823888,28362510,-162.1218316,55.00770992,14816,13719616,-162.1218316,55.00770992
21197,823889,14970358,-162.0643659,55.01175453,14816,13719616,-162.0643659,55.01175453
21198,823890,1371617,-162.006888,55.01577053,14816,13719616,-162.006888,55.01577053
21199,823891,95585336,-161.9494008,55.01975081,15136.62242,13713732.81,-161.9493981,55.01975793
21200,823892,80524232,-161.8902161,55.02549262,20851.91586,11308491.86,-161.8918963,55.02371669
21201,823893,21234212,-161.8343825,55.02764683,14816,13719616,-161.8343825,55.02764683
21202,823894,79138216,-161.7768569,55.03154833,14816,13719616,-161.7768569,55.03154833
21203,823895,97062912,-161.7193196,55.03542119,14816,13719616,-161.7193196,55.03542119
21204,823896,54749100,-161.6617707,55.03926538,14816,13719616,-161.6617707,55.03926538
21205,823897,12792922,-161.6044721,55.04287099,15792.44502,13545450.16,-161.6042101,55.04308092
21206,823898,9262085,-161.546104,55.04653582,16501.72729,13394868.91,-161.5466382,55.04686778
21214,823906,63067852,-161.0856591,55.07612953,14816,13719616,-161.0856591,55.07612953
21215,823907,14647411,-161.0279876,55.07965799,14816,13719616,-161.0279876,55.07965799
21216,823908,36830972,-160.9703054,55.0831577,14816,13719616,-160.9703054,55.0831577
21217,823909,78607128,-160.9126127,55.08662866,14816,13719616,-160.9126127,55.08662865
21218,823910,16542926,-160.8549095,55.09007084,14816,13719616,-160.8549095,55.09007084
21219,823911,4939373,-160.7971959,55.09348426,14816,13719616,-160.7971959,55.09348426
21220,823912,65947652,-160.739472,55.0968689,14816,13719616,-160.739472,55.0968689
21224,823916,44484628,-160.508475,55.11011952,14816,13719616,-160.508475,55.11011952
21225,823917,17315238,-160.4507009,55.11336015,14816,13719616,-160.4507009,55.11336015
21226,823918,47815512,-160.3929169,55.11657196,14816,13719616,-160.3929169,55.11657196
21227,823919,42040284,-160.3351233,55.11975495,14816,13719616,-160.3351233,55.11975495
21228,823920,20873500,-160.27732,55.1229091,14816,13719616,-160.27732,55.1229091
21229,823921,15243974,-160.2196068,55.1260836,14822.31395,13670968.09,-160.2195072,55.1260344
21230,823922,23221220,-160.160271,55.13188017,15827.07432,11331608.38,-160.1616849,55.12913086
21232,823924,8341661,-160.0412595,55.13681104,15058.49341,11091271.2,-160.0460123,55.13523721
21235,823927,39901964,-159.8795564,55.14858575,18169.49789,6850024.53,-159.8724346,55.14418019
21236,823928,62981800,-159.8051196,55.14634839,15401.38765,9082201.713,-159.8145574,55.14710342
21237,823929,5134366,-159.7566714,55.14999775,14816,13719616,-159.7566714,55.14999775
21238,823930,69049056,-159.6987765,55.15286319,14816,13719616,-159.6987765,55.15286318
21240,823932,60631508,-159.5819262,55.15147874,22064.81042,10034308.25,-159.5829608,55.15850733
21242,823934,43681992,-159.4670491,55.16405167,15068.3257,13688274.06,-159.4671111,55.16403579
21243,823935,24434670,-159.4091737,55.16675663,14816,13719616,-159.4091737,55.16675663
21245,823937,69249440,-159.2932742,55.1721115,14816,13719616,-159.2932742,55.1721115
21246,823938,54861712,-159.2353123,55.17474551,14816,13719616,-159.2353123,55.17474551
21247,823939,4422179,-159.1773424,55.17735057,14816,13719616,-159.1773424,55.17735057
21248,823940,39415252,-159.1193646,55.17992667,14816,13719616,-159.1193646,55.17992667
21249,823941,23228330,-159.061379,55.18247381,14816,13719616,-159.061379,55.18247381
21250,823942,78831848,-159.0033856,55.18499197,14816,13719616,-159.0033856,55.18499197
21251,823943,71094944,-158.9453846,55.18748116,14816,13719616,-158.9453846,55.18748116
21252,823944,74425616,-158.8873761,55.18994137,14816,13719616,-158.8873761,55.18994137
21253,823945,93151648,-158.82936,55.1923726,14816,13719616,-158.82936,55.19237259
21254,823946,64607876,-158.7713366,55.19477483,14816,13719616,-158.7713366,55.19477483
21255,823947,95556512,-158.7133059,55.19714806,14816,13719616,-158.7133059,55.19714806
21256,823948,58094412,-158.655268,55.19949229,14816,13719616,-158.655268,55.19949229
21257,823949,27214140,-158.5972229,55.20180751,14816,13719616,-158.5972229,55.20180751
21258,823950,56965984,-158.5391708,55.20409373,14816,13719616,-158.5391708,55.20409373
21259,823951,21822406,-158.4811118,55.20635092,14816,13719616,-158.4811118,55.20635092
21260,823952,22430182,-158.4230459,55.2085791,14816,13719616,-158.4230459,55.20857909
21261,823953,29103080,-158.3649732,55.21077824,14816,13719616,-158.3649732,55.21077824
21262,823954,9745468,-158.3068938,55.21294836,14816,13719616,-158.3068938,55.21294836
21263,823955,10720454,-158.2488079,55.21508943,14816,13719616,-158.2488079,55.21508943
21264,823956,4971927,-158.1907154,55.21720147,14816,13719616,-158.1907154,55.21720147
21265,823957,73381192,-158.1326165,55.21928446,14816,13719616,-158.1326165,55.21928446
21266,823958,63363068,-158.0745113,55.22133841,14816,13719616,-158.0745113,55.22133841
21267,823959,46322692,-158.0163998,55.22336329,14816,13719616,-158.0163998,55.22336329
21268,823960,51239748,-157.9582822,55.22535912,14816,13719616,-157.9582822,55.22535912
21269,823961,82125880,-157.9001585,55.22732589,14816,13719616,-157.9001585,55.22732589
21270,823962,76406520,-157.8420288,55.22926359,14816,13719616,-157.8420288,55.22926359
21271,823963,3082962,-157.7838932,55.23117221,14816,13719616,-157.7838932,55.23117221
21272,823964,41131248,-157.7257518,55.23305176,14816,13719616,-157.7257518,55.23305176
21273,823965,72400408,-157.6676047,55.23490223,14816,13719616,-157.6676047,55.23490223
21274,823966,8349596,-157.609452,55.23672362,14816,13719616,-157.609452,55.23672362
21275,823967,31564096,-157.5512937,55.23851592,14816,13719616,-157.5512937,55.23851592
21276,823968,9365687,-157.49313,55.24027912,14816,13719616,-157.49313,55.24027912
21277,823969,44376100,-157.4349609,55.24201324,14816,13719616,-157.4349609,55.24201324
