OBJECTID,Id,gridcode,ShapeLon,ShapeLat,MeanSediment,ARDEMdepth,Depth,Shape_Length,Shape_Area,Lon,Lat
796,611491,37573488,-176.3431306,58.6040532,207.6271515,253.5440979,,14816,13719616,-176.3431306,58.6040532
797,611492,28278952,-176.2839952,58.61213009,171.4059448,199.0009155,,13577.50283,11364867.42,-176.2827666,58.61497993
798,611493,44377360,-176.2323663,58.6132889,163.5930328,177.1494446,,7685.27729,2701307.901,-176.2223642,58.62587812
799,612826,75584848,-176.8246283,58.48821886,923.168396,937.2980347,,12980.66856,11571649.49,-176.8031901,58.4844078
800,612828,44379336,-176.6705054,58.51859103,897.6099243,1124.354492,,9345.396366,3813272.561,-176.6831351,58.50666787
801,612825,90771432,-176.8604949,58.4749007,970.5405273,1250.010498,,7835.71822,2706715.112,-176.8631595,58.47323533
802,612829,91338120,-176.6221745,58.51879975,1083.442261,1139.878784,,14030.74273,12902998.86,-176.6230497,58.51775542
803,612830,2046917,-176.5629257,58.52881462,705.1612549,721.0001221,,14816,13719616,-176.5629257,58.52881462
804,612831,15464760,-176.5027631,58.53984544,601.2939453,605.411377,,14816,13719616,-176.5027631,58.53984544
805,612832,62122588,-176.4425622,58.55084785,607.3048706,611.1661377,,14816,13719616,-176.4425622,58.55084785
806,612833,46091108,-176.3823228,58.56182182,671.6845093,789.5236206,,14816,13719616,-176.3823228,58.56182182
807,612834,31268490,-176.3220452,58.57276733,352.5733643,610.1446533,,14816,13719616,-176.3220452,58.57276733
808,612835,49816168,-176.2617293,58.58368436,271.1726379,401.6378174,,14816,13719616,-176.2617293,58.58368436
809,612836,23882862,-176.2031261,58.59319477,197.3924561,203.0001068,,13889.59463,12476101.23,-176.2013752,58.59457287
810,612837,46836520,-176.160418,58.58866427,195.7565155,200.0596161,,3316.096219,352761.2029,-176.1409829,58.60543284
811,614168,90388288,-176.8460135,58.45788624,1391.32544,1574.452637,,2856.517324,159367.0231,-176.8416841,58.44203325
812,614172,46837764,-176.5901885,58.502018,1147.57544,1435.979736,,6091.638845,1267953.54,-176.6017636,58.4865141
813,614173,72661552,-176.5393662,58.50130632,1023.700134,1265.140015,,13285.31627,10466022.47,-176.5416872,58.49756353
814,614174,41392700,-176.4815723,58.50858459,997.6789551,971.5953979,,14816,13719616,-176.4815723,58.50858459
815,614175,30440548,-176.4214191,58.51957727,1260.359619,1249,,14816,13719616,-176.4214191,58.51957727
816,614176,44275320,-176.3612277,58.53054153,1309.699219,1257.253784,,14816,13719616,-176.3612277,58.53054153
817,614177,88855120,-176.300998,58.54147734,915.243042,1176.889648,,14816,13719616,-176.300998,58.54147734
818,614178,24779188,-176.2407302,58.55238469,570.7841797,903.2258911,,14816,13719616,-176.2407302,58.55238469
819,614179,73454120,-176.1804242,58.56326354,318.0970459,445.3763733,,14816,13719616,-176.1804242,58.56326354
820,614180,92155952,-176.1319612,58.56659414,268.1617737,280.9998474,,13583.6175,6909579.196,-176.1200803,58.57411387
821,614181,9277574,-176.0629453,58.57027802,213.0090942,255.0000305,,7258.638134,1854452.17,-176.0596984,58.58493566
822,614194,34634216,-175.2597901,58.71217172,217.005188,160.5358124,,7234.856643,2356746.189,-175.2713084,58.72300938
823,615516,79103856,-176.5034978,58.48614866,1199.788208,1204.689453,,1428.182715,73673.40289,-176.520487,58.46630824
824,615517,83650024,-176.4647434,58.48994968,1109.767944,1226.094238,,11628.36088,3349922.442,-176.4604198,58.47731957
825,615518,65922896,-176.4034019,58.49083684,1363.36792,1349.963135,,14098.42873,10642531.3,-176.4003144,58.48830253
826,615519,2658242,-176.3438309,58.50477779,1437.860474,1928.999878,,12052.38625,8872760.141,-176.3401707,58.4992571
827,615520,66415972,-176.2811179,58.51554663,1344.988892,1496.467407,,13175.53561,9192512.563,-176.279989,58.51018323
828,615521,13392132,-176.2195733,58.52130898,1031.133911,1272.687256,,14495.25937,13558088.53,-176.2197691,58.52108092
829,615522,91393472,-176.1595113,58.53195013,606.8464966,690.5,,14816,13719616,-176.1595113,58.53195013
830,615523,26742654,-176.0992156,58.54279084,411.9804993,431.0001526,,14816,13719616,-176.0992156,58.54279084
831,615524,95372424,-176.0390809,58.55338446,283.1254272,377.7913513,,14484.60167,13563999.49,-176.038882,58.55360302
832,615525,93802720,-175.9785646,58.55699964,226.1905823,273.7487793,,12432.16273,7436071.066,-175.9785106,58.56438665
833,615526,38892376,-175.9258591,58.56059945,187.538208,212.1688843,,6821.028448,1860261.349,-175.9181015,58.57514169
834,615536,13776417,-175.2999508,58.67760154,255.7749481,204.1662445,,12399.1695,7454489.111,-175.3119491,58.68111461
835,615537,85097848,-175.2588184,58.69078901,213.2991333,164.1782379,,13053.12208,10330100.9,-175.2511292,58.69155358
836,616864,3613424,-176.1926056,58.5038187,1347.779541,1453,,7693.832452,2184586.006,-176.1988461,58.48977306
837,616865,17941624,-176.1400532,58.50747133,1053.127686,1081.000122,,11626.85808,7956313.949,-176.1386364,58.50063265
838,616866,57483108,-176.082347,58.51646059,1015.639771,1001.278076,,12356.77145,9242211.908,-176.0783888,58.51146375
839,616867,53641296,-176.0165497,58.52442709,708.4280396,869.7193604,,14159.53049,11917889.05,-176.0181034,58.52226635
840,616868,84730296,-175.9577804,58.53304041,334.1109314,369.0000305,,14816,13719616,-175.9577804,58.53304041
841,616869,4238200,-175.8977904,58.54333355,210.3144531,242.0001831,,14369.2906,13388386.5,-175.8974197,58.5437859
842,616870,53852684,-175.8421611,58.54677617,187.5406189,199.7871857,,11396.9241,6534591.782,-175.8370215,58.55450281
843,616878,23481666,-175.3299295,58.63836756,264.5635986,202.556839,,9363.708185,3857169.157,-175.3524907,58.63920588
844,616879,24304578,-175.2917535,58.64966338,187.3219147,186.5718842,,14786.82898,13718336.89,-175.2917572,58.64966435
845,616880,19313066,-175.2370362,58.6577879,156.7442474,171.7214661,,14189.78736,10429347.33,-175.2309869,58.66009398
846,616881,76962432,-175.1459215,58.6588855,176.1959076,268.6462402,,8421.417434,1105915.665,-175.1701797,58.67049475
847,616882,38348016,-175.1035108,58.66785398,188.9614563,272.48703,,8056.329055,2388808.643,-175.1093357,58.68086662
848,618210,16559757,-175.9944417,58.49832072,833.5797119,1087.118774,,9742.953724,4743093.662,-175.9973626,58.49092563
849,618211,71890864,-175.9441081,58.51196492,532.2353516,590.7321167,,10488.85773,4666830.283,-175.9370878,58.50169014
850,618212,16069695,-175.8749101,58.51354352,358.981842,451.0000305,,14571.22775,12568214.18,-175.8767755,58.51242611
851,618213,49760396,-175.8164655,58.52309281,213.1285095,254.9999695,,14683.68593,13691728.93,-175.8164258,58.52313351
852,618221,22626554,-175.3175207,58.60951772,234.1689301,255.6002502,,8499.210129,2252917.387,-175.3322863,58.60776115
853,618222,2218789,-175.2716023,58.61821028,217.687912,241.2652283,,11238.81377,7202062.815,-175.2716023,58.61821028
854,618223,53067828,-175.2108814,58.62863059,186.3115234,292.6750183,,14816,13719616,-175.2108814,58.62863059
855,618224,53088252,-175.1501237,58.63902205,202.2779083,343.3190308,,14816,13719616,-175.1501237,58.63902205
856,618225,66401912,-175.0893373,58.64937654,251.4005585,342.5875244,,14816,13719616,-175.0893294,58.64938464
857,618226,47321304,-175.027972,58.65768444,241.2753143,281.4360657,,14755.05147,13714203.24,-175.0284985,58.65971833
858,618214,90203648,-175.7754976,58.52396507,198.9197083,205.3018494,,14017.76282,12015240.55,-175.7560386,58.53381231
859,618227,28629424,-174.9650251,58.66267173,228.8324127,257.4976196,,12108.86582,7479783.578,-174.967631,58.67002309
860,618228,7797435,-174.9017885,58.6711189,219.8872528,206.1998596,,10689.43845,5824533.477,-174.9067271,58.6802989
861,618229,96715088,-174.8435454,58.67924173,210.6012268,203.1000214,,9480.449233,4227960.474,-174.8457868,58.69054574
862,618230,27582160,-174.8043123,58.68125607,198.1130219,197.100174,,1115.321561,60442.86226,-174.7848101,58.70076358
863,619555,73807992,-175.8552887,58.48088461,551.7391968,621.3353271,,7570.494421,2275323.201,-175.8561688,58.48106232
864,619556,90674104,-175.7958675,58.49176023,373.3778992,399.000061,,14422.24906,13385249.69,-175.7958675,58.49176023
865,619564,39898412,-175.2999727,58.57800603,281.6778259,256.6877136,,14816,13719616,-175.3121189,58.5763126
866,619565,47759872,-175.2514841,58.58675241,343.6347656,339.1000977,,13832.10741,11925152.5,-175.2514841,58.58675241
867,619566,78111304,-175.1908126,58.59716341,439.9859619,426.4911804,,9483.892845,4329106.093,-175.1908126,58.59716341
868,619567,39001404,-175.1301045,58.60754559,444.4257813,441.1000366,,12002.3591,8311987.976,-175.1301045,58.60754559
869,619568,33944632,-175.0693598,58.61789891,439.2208862,394.5999146,,14816,13719616,-175.0693598,58.61789891
870,619569,87576552,-175.0085785,58.62822335,362.6151123,336.999939,,14816,13719616,-175.0085785,58.62822335
871,619570,1962176,-174.9477608,58.63851888,283.2781372,253.4000854,,14816,13719616,-174.9477608,58.63851888
872,619571,20539692,-174.8869068,58.64878549,284.288208,299.1998291,,14816,13719616,-174.8869068,58.64878549
873,619572,46609524,-174.8260165,58.65902314,222.1453247,240.5999451,,14816,13719616,-174.8260165,58.65902314
874,619554,74016352,-175.8906465,58.4651015,897.362915,1065.000122,,14816,13719616,-175.9164328,58.47033586
875,619557,12124179,-175.7369909,58.50025075,225.7565155,290.1736145,,14816,13719616,-175.7355288,58.50242955
876,619558,22810758,-175.6815163,58.50257016,196.2240601,257.948822,,14816,13719616,-175.6751529,58.51307028
877,619573,25439136,-174.7808584,58.66222323,201.4092712,212.4664612,,10757.55855,4618989.737,-174.7650899,58.66923181
878,619574,24642048,-174.675421,58.66814418,202.9487762,193.1000671,,3931.065614,422456.3449,-174.7041271,58.67941148
879,619575,45425040,-174.6510507,58.67251851,198.2656708,195,,7064.076257,818499.571,-174.6431283,58.68956212
880,620897,73715624,-175.8995148,58.44460889,1062.508789,1207.023804,,1413.958282,58045.7899,-175.8958152,58.43897756
881,620896,9745360,-175.9199092,58.42274607,1404.639771,1748.572754,,15930.88994,8436967.177,-175.9559936,58.42823209
882,620898,86421520,-175.8375824,58.4505743,709.1362305,933.6615601,,14255.07065,12683423.76,-175.8355995,58.44969453
883,620899,17770884,-175.7748051,58.46210792,744.8796997,812.9656372,,14359.72017,12338931.41,-175.7753465,58.46038296
884,620900,39113260,-175.7150563,58.47104284,392.4506531,454.8322449,,14816,13719616,-175.7150563,58.47104284
885,620901,39590580,-175.6550112,58.4813961,290.4578857,317.9145813,,14450.33924,13514163.81,-175.6547289,58.48167413
886,620902,84056392,-175.6149563,58.48194475,195.8113861,250.1647949,,6813.806243,1744280.787,-175.5943645,58.49227681
887,620907,17295522,-175.282392,58.54647862,328.2348022,293.0438538,,12347.75471,9378760.056,-175.2919883,58.54486022
888,620908,32559994,-175.2314027,58.55529072,475.3320313,420.0482178,,14816,13719616,-175.2314027,58.55529072
889,620909,48747700,-175.1707805,58.56569244,761.6472778,761.7006836,,14816,13719616,-175.1707805,58.56569244
890,620910,95332520,-175.1101218,58.57606535,726.4075928,690.3720093,,14816,13719616,-175.1101218,58.57606535
891,620911,64360136,-175.0494266,58.58640942,728.8242188,794.5140381,,14816,13719616,-175.0494266,58.58640942
892,620912,83477624,-174.988695,58.59672464,564.7319336,610.9849243,,14816,13719616,-174.988695,58.59672464
893,620913,17710528,-174.927927,58.60701096,651.8348999,531.0247803,,14816,13719616,-174.927927,58.60701096
894,620914,61069744,-174.8671228,58.61726838,462.5903931,467.099823,,14816,13719616,-174.8671228,58.61726838
895,620915,60399300,-174.8062823,58.62749686,291.5080872,286.5587769,,14816,13719616,-174.8062823,58.62749686
896,620916,37940712,-174.7458295,58.63716487,256.1114197,274.9998474,,14431.81332,13325028.05,-174.7454058,58.63769638
897,620917,59849400,-174.6831343,58.64733364,234.4282227,220.999939,,14401.45107,13077455.18,-174.6844931,58.64786692
898,620918,11133938,-174.623571,58.65798004,218.8717194,211.8115387,,14726.45625,13700358.68,-174.6235445,58.65800845
899,620919,29443380,-174.5726791,58.66236531,205.2559204,219.0000916,,11051.20886,6892573.459,-174.5625599,58.66812094
900,622240,58355720,-175.8683928,58.42033699,1205.39502,1690.092163,,5706.113006,1906289.935,-175.8752349,58.40761525
901,622241,42696908,-175.8478971,58.42805847,1204.660523,1741,,3244.087749,362548.7472,-175.8150674,58.41832274
902,622242,63357476,-175.7319351,58.4313871,1033.187988,933.1082764,,10711.23887,3446566.223,-175.7548627,58.42900172
903,622243,60777096,-175.6946209,58.43965216,611.0482788,526.7844238,,14816,13719616,-175.6946209,58.43965216
904,622244,36424828,-175.634342,58.45027403,261.6192627,348.0910339,,14816,13719616,-175.634342,58.45027403
905,622245,20506182,-175.5998307,58.45735238,206.2435608,286.4841919,,8997.074947,2192189.13,-175.5740261,58.46086732
906,622250,76069824,-175.2613356,58.5157757,299.7209167,282.3069153,,11968.23162,8757606.732,-175.2718943,58.51340401
907,622251,3173422,-175.2113579,58.52382523,536.675415,440.5754395,,14816,13719616,-175.2113579,58.52382523
908,622252,80792288,-175.150785,58.53421768,824.6187744,808.6486206,,14816,13719616,-175.150785,58.53421768
909,622253,93862880,-175.0901756,58.54458134,896.5189819,854.999939,,14816,13719616,-175.0901756,58.54458134
910,622254,30147146,-175.0295299,58.55491618,965.9973145,991.7215576,,14816,13719616,-175.0295299,58.55491618
911,622255,47308784,-174.9688478,58.56522219,799.953186,926.1856079,,14816,13719616,-174.9688478,58.56522219
912,622256,68276736,-174.9081295,58.57549932,693.0527344,755.8001099,,14816,13719616,-174.9081295,58.57549932
913,622257,96167872,-174.847375,58.58574757,687.3354492,628.8223877,,14816,13719616,-174.847375,58.58574757
914,622258,80480304,-174.7865844,58.5959669,561.2712402,530.8633423,,14816,13719616,-174.7865844,58.5959669
915,622259,53614164,-174.7257577,58.60615729,427.6712952,515.3944702,,14816,13719616,-174.7257577,58.60615729
916,622260,84796728,-174.6648951,58.61631872,309.2964478,433.2333374,,14816,13719616,-174.6648951,58.61631872
917,622261,37152104,-174.6039966,58.62645116,261.3839722,268.973053,,14816,13719616,-174.6039966,58.62645116
918,622262,46085116,-174.5553334,58.63560856,210.9338989,225.7881165,,12199.80593,8363017.01,-174.5430622,58.63655458
919,623584,86691672,-175.7654328,58.38339441,1033.308716,1951.420166,,4005.127317,819404.1146,-175.7945725,58.38694696
920,623585,80696880,-175.7308196,58.3989989,885.9771118,1544.951538,,12900.32859,9367948.241,-175.7344161,58.3976165
921,623586,16896208,-175.6740627,58.40843592,744.1335449,544.3464966,,14531.79235,13593807.75,-175.6742225,58.40825752
922,623587,80044256,-175.6139921,58.41886999,291.1451111,375.5654907,,14816,13719616,-175.6139921,58.41886999
923,623588,8239509,-175.5674457,58.42428337,226.6502533,280.6872559,,10766.24632,6250467.041,-175.5537247,58.4294539
924,623593,38060340,-175.2359396,58.48603636,239.7025909,334.8360291,,10711.91959,6044822.934,-175.2518369,58.48194397
925,623594,80770352,-175.1913496,58.49235592,466.4446411,464.1983337,,14816,13719616,-175.1913496,58.49235592
926,623595,25647046,-175.1308259,58.50273913,963.0934448,845.5357056,,14816,13719616,-175.1308259,58.50273913
927,623596,5055276,-175.0702658,58.51309356,1089.683594,1054.999878,,14816,13719616,-175.0702658,58.51309356
928,623597,12356530,-175.0102756,58.52436628,1118.870361,1147.569214,,15356.92098,12819064.07,-175.0096694,58.52341919
929,623598,43017316,-174.9490368,58.533716,1012.301514,1041.185059,,14816,13719616,-174.9490368,58.533716
930,623599,78671448,-174.8883681,58.54398397,982.5632935,891.0999756,,14816,13719616,-174.8883681,58.54398397
931,623600,68911896,-174.8276633,58.55422307,838.1499634,834.213501,,14816,13719616,-174.8276633,58.55422307
932,623601,99733584,-174.7669224,58.56443326,712.5456543,688.8688965,,14816,13719616,-174.7669224,58.56443326
933,623602,66332852,-174.7061456,58.57461454,692.4378662,634.2790527,,14816,13719616,-174.7061456,58.57461454
934,623603,41557364,-174.645333,58.58476687,435.2280579,414.9999695,,14816,13719616,-174.645333,58.58476687
935,623604,65572816,-174.5844845,58.59489024,311.1075745,319.3679504,,14816,13719616,-174.5844845,58.59489024
936,623605,53083324,-174.5389963,58.60339019,228.2832794,229.4934998,,10958.48329,6951349.095,-174.5236003,58.6049846
937,624929,43676064,-175.6469289,58.37744929,748.7312012,834.78125,,14077.66899,10641056.64,-175.6538612,58.37685892
938,624930,43662376,-175.5936791,58.38746202,336.681488,475.1623535,,14816,13719616,-175.5936791,58.38746202
939,624931,89621184,-175.5353432,58.39616946,238.6806641,295.9802551,,14023.59809,12103012.86,-175.5334602,58.39803656
940,624932,18074510,-175.4857501,58.39607663,223.3782349,246.9999695,,6690.666786,2411745.078,-175.4732045,58.40858253
941,624936,52127988,-175.2110518,58.45341137,230.7531281,352.7724609,,10100.20611,4430908.248,-175.2318161,58.45048011
942,624937,28774276,-175.1713778,58.46088281,365.661377,478.1408386,,14816,13719616,-175.1713778,58.46088281
943,624938,7409581,-175.1109032,58.47125678,873.9760742,830.5585327,,14816,13719616,-175.1109032,58.47125678
944,624939,5235899,-175.0683998,58.483577,1199.304688,1120.985474,,13853.03426,7626597.683,-175.0503923,58.481602
