"X","Y","area_km2"
404.162154436486,6598.40984777955,342.9904
422.138608754519,6603.07758242689,342.9904
440.114888493444,6607.74550323014,342.9904
458.091098575726,6612.4137344362,342.9904
476.067344285569,6617.08239924544,342.9904
494.043731281674,6621.751619821,342.9904
512.020365609602,6626.42151729832,342.9904
529.99735371372,6631.092211795,342.9904
547.974802448716,6635.76382242082,342.9904
565.952819090682,6640.43646728811,342.9904
583.931511347728,6645.11026352213,342.9904
601.910987370131,6649.78532727188,342.9904
619.89135576002,6654.4617737209,342.9904
637.872725580545,6659.13971709837,342.9904
655.855206364568,6663.81927069028,342.9904
673.838908122835,6668.50054685077,342.9904
687.419996380165,6674.68657619874,154.679762687896
142.456807610685,6517.80329621784,54.3347867695639
157.532599432116,6517.41053894913,255.788811144636
175.140444537784,6519.82159817302,342.812670094454
193.122883653327,6524.49578323953,342.9904
211.107248645754,6529.17403226666,342.9904
229.090303243951,6533.85075192306,342.9904
247.07214931027,6538.52607965288,342.9904
265.052888881398,6543.2001517737,342.9904
283.032624184112,6547.87310348184,342.9904
301.011457650841,6552.54506885799,342.9904
318.989491935037,6557.21618087314,342.9904
336.96682992634,6561.88657139485,342.9904
354.943574765496,6566.55637119383,342.9904
372.919829859044,6571.22570995078,342.9904
390.895698893723,6575.8947162636,342.9904
408.871285850599,6580.56351765485,342.9904
426.846695018904,6585.23224057953,342.9904
444.822031009533,6589.90101043314,342.9904
462.79739876824,6594.56995155996,342.9904
480.772903588463,6599.23918726172,342.9904
498.74865112379,6603.90883980638,342.9904
516.72474740006,6608.57903043729,342.9904
534.701298827054,6613.2498793825,342.9904
552.678412209791,6617.92150586433,342.9904
570.656194759407,6622.59402810917,342.9904
588.634754103596,6627.26756335741,342.9904
606.61419829661,6631.94222787369,342.9904
624.594635828814,6636.61813695715,342.9904
642.576175635767,6641.29540495202,342.9904
660.558927106836,6645.9741452582,342.9904
678.54300009333,6650.65447034205,342.9904
688.322770300906,6655.39970228869,43.7343222081051
178.944332675255,6509.68737401483,48.7459263392294
199.598743700397,6511.04141243774,154.848868192041
215.96794978267,6511.58078732289,333.694067591425
233.816526690654,6515.98684635295,342.9904
251.762907618163,6521.12674119028,322.849063795371
269.774926857267,6525.34079494503,342.9904
287.752718653919,6530.01581121778,342.9904
305.729708272643,6534.68970131842,342.9904
323.705998483394,6539.36259824967,342.9904
341.681692281901,6544.03463391746,342.9904
359.656892904189,6548.7059391372,342.9904
377.631703840861,6553.37664364033,342.9904
395.606228851125,6558.04687608117,342.9904
413.580571976557,6562.71676404404,342.9904
431.554837554583,6567.38643405066,342.9904
449.529130231653,6572.05601156779,342.9904
467.503554976114,6576.7256210152,342.9904
485.478217090736,6581.3953857738,342.9904
503.453222224917,6586.0654281941,342.9904
521.428676386506,6590.73586960486,342.9904
539.40468595328,6595.40683032196,342.9904
557.381357684015,6600.07842965751,342.9904
575.358798729181,6604.75078592914,342.9904
593.337116641214,6609.42401646952,342.9904
611.316419384381,6614.09823763596,342.9904
629.296815344209,6618.77356482032,342.9904
647.278413336483,6623.45011245893,342.9904
665.261322615791,6628.12799404274,342.9904
683.240449982856,6632.80319762387,342.763779746823
701.59525946749,6633.8149873534,203.89416838711
719.869527497126,6636.61662318553,134.276201124835
737.522388925959,6639.40096808586,66.1573930730548
750.976055976383,6641.52348868911,7.14652066769737
224.495736900307,6499.73113287406,71.5601133295701
238.626580058903,6498.21644238415,339.053930111806
253.348067321981,6506.49041219459,58.3319614820228
274.516664936679,6513.42279062727,117.083413317729
293.232293833847,6513.85133623461,272.276807797617
310.448568911457,6516.83400414164,342.9904
328.423024273256,6521.50864462733,342.9904
346.39698203116,6526.18228401619,342.9904
364.370545511632,6530.85505314885,342.9904
382.343818285162,6535.52708178773,342.9904
400.316904179931,6540.19849862349,342.9904
418.289907295228,6544.86943128187,342.9904
436.262932014601,6549.54000633069,342.9904
454.236083018705,6554.21034928716,342.9904
472.209465297879,6558.88058462545,342.9904
490.183184164402,6563.55083578443,342.9904
508.157345264416,6568.22122517573,342.9904
526.132054589523,6572.89187419193,342.9904
544.107418488026,6577.56290321506,342.9904
562.08354367582,6582.23443162517,342.9904
580.060537246876,6586.90657780928,342.9904
598.038506683388,6591.57945917032,342.9904
616.017559865484,6596.25319213636,342.9904
633.997805080553,6600.92789216994,342.9904
651.979351032158,6605.60367377755,342.9904
669.962306848521,6610.28065051929,342.9904
687.946782090581,6614.95893501855,342.9904
705.932886759618,6619.63863897188,342.9904
723.920731304438,6624.31987315887,342.9904
741.910426628113,6629.0027474522,342.9904
758.973696923593,6632.31942673915,283.406682739325
781.162224452744,6635.60808555413,168.811697365767
795.181440316952,6639.56597523294,190.209619854811
244.474684683633,6484.23706994541,175.569615087566
252.245624559549,6486.87759279853,22.3288733259735
300.478572692047,6494.13841483277,219.052390748098
315.167929728716,6498.97782795626,342.9904
333.140460426726,6503.65416980257,342.9904
351.112591288227,6508.32937065755,342.9904
369.08442572553,6513.00356136835,342.9904
387.056067385064,6517.67687170933,342.9904
405.027620160691,6522.34943038822,342.9904
422.999188206795,6527.02136505259,342.9904
440.970875951099,6531.69280229659,342.9904
458.94278810724,6536.36386766787,342.9904
476.91502968704,6541.03468567478,342.9904
